+0.41,+0.06,+1.02,0.097625733
+0.48,+0.05,+1.49,0.148529052
+0.07,-0.19,+0.36,0.097564698
-0.39,-0.06,-1.24,0.095306396
-0.55,+0.12,-2.46,0.100280762
-0.29,-0.80,-1.34,0.094085693
-0.05,+0.20,-0.10,0.098388672
+0.24,+0.03,+0.63,0.100250244
+0.66,-0.08,+1.64,0.097961426
+0.72,-0.05,+1.76,0.09387207
+0.59,-0.18,+0.95,0.100952149
+0.17,+0.01,-0.30,0.093597412
-0.29,+0.18,-1.21,0.149719237
-0.69,+0.21,-1.58,0.04562378
-0.45,+0.19,-1.01,0.100769043
-0.12,-0.06,-0.20,0.096679687
+0.07,-0.08,+0.13,0.096923828
+0.23,-0.05,+0.53,0.096374512
+0.51,-0.08,+1.06,0.148956299
+0.61,-0.21,+1.37,0.094085693
+0.51,-0.15,+1.12,0.101409912
+0.21,-0.15,+0.30,0.097839356
-0.16,+0.22,-0.64,0.121002197
-0.26,+0.09,-1.19,0.072784424
-0.31,+0.11,-1.11,0.103149414
-0.30,+0.02,-1.06,0.140960693
-0.25,+0.09,-0.80,0.069091797
-0.15,-0.12,-0.42,0.076599121
+0.05,+0.07,+0.01,0.104614258
+0.27,+0.11,+0.60,0.097656251
+0.70,-0.27,+1.86,0.115844726
+0.69,-0.39,+2.05,0.135314942
+0.52,-0.23,+1.17,0.033996582
+0.25,+0.11,+0.21,0.105224609
-0.09,+0.09,-0.44,0.138397217
-0.29,-0.05,-0.82,0.145843506
-0.48,+0.15,-1.14,0.049377441
-0.52,+0.08,-1.32,0.104278565
-0.46,+0.05,-1.52,0.095672607
-0.15,-0.09,-0.77,0.098602295
-0.09,-0.04,-0.18,0.096679687
+0.21,+0.12,+0.41,0.105621339
+0.61,+0.27,+1.29,0.084686279
+0.64,-0.20,+1.98,0.102630615
+0.38,-0.44,+1.71,0.098449707
+0.27,-0.32,+0.71,0.113677978
+0.05,+0.26,-0.37,0.177734375
-0.21,+0.17,-0.99,0.088775634
-0.47,+0.36,-1.47,0.023803711
-0.64,+0.68,-1.53,0.077423096
-0.29,+0.33,-1.20,0.104003906
-0.29,+0.01,-0.80,0.109588623
-0.12,-0.11,-0.17,0.12399292
+0.13,-0.06,+0.23,0.109497071
+0.36,-0.12,+0.89,0.090667724
+0.57,-0.09,+1.61,0.10232544
+0.59,-0.07,+1.72,0.100524902
+0.55,-0.23,+1.12,0.136108398
+0.30,-0.14,+0.25,0.059875489
-0.08,+0.08,-0.40,0.092926025
-0.28,-0.02,-0.71,0.098785401
-0.36,+0.24,-1.03,0.09664917
-0.41,+0.18,-1.14,0.09387207
-0.34,+0.04,-1.34,0.101287842
-0.16,+0.05,-0.83,0.090820312
-0.00,-0.10,+0.04,0.097747804
+0.19,-0.07,+0.62,0.11453247
+0.46,-0.15,+1.39,0.145263671
+0.54,-0.32,+1.71,0.03289795
+0.49,-0.41,+1.21,0.152008056
+0.32,-0.31,+0.39,0.146911621
+0.00,-0.02,-0.38,0.089782715
-0.27,+0.04,-0.85,0.049804688
-0.44,+0.23,-1.21,0.102722168
-0.38,+0.36,-1.06,0.094360351
-0.24,+0.18,-0.86,0.113647461
-0.22,+0.16,-0.72,0.085571289
-0.00,+0.16,-0.11,0.09060669
+0.17,-0.10,+0.40,0.103424073
+0.48,-0.00,+1.19,0.099243164
+0.54,-0.10,+1.62,0.112091064
+0.44,-0.36,+1.33,0.089508057
+0.27,-0.44,+0.49,0.083892822
-0.03,+0.12,-0.45,0.103729247
-0.24,-0.12,-0.94,0.096801758
-0.25,+0.29,-1.14,0.098205567
-0.41,+0.24,-1.31,0.107025146
-0.17,+0.16,-1.06,0.127532959
-0.04,+0.32,-0.50,0.100341797
+0.09,-0.08,+0.16,0.097412109
+0.29,-0.23,+0.84,0.094024659
+0.47,-0.26,+1.77,0.098358154
+0.48,-0.32,+1.54,0.124267578
+0.32,-0.16,+0.67,0.080871582
+0.02,-0.07,-0.21,0.09487915
-0.27,-0.08,-0.84,0.0965271
-0.46,+0.28,-1.46,0.101196289
-0.49,+0.20,-1.75,0.090667725
-0.25,+0.09,-1.06,0.103942872
-0.07,+0.09,-0.23,0.107086181
+0.11,+0.01,+0.35,0.108154297
+0.43,+0.01,+1.04,0.080383301
+0.59,-0.10,+1.59,0.087890625
+0.50,-0.26,+1.41,0.09664917
+0.30,-0.27,+0.60,0.103973389
+0.03,+0.12,-0.30,0.118652343
-0.42,+0.06,-1.10,0.118469238
-0.56,+0.03,-1.70,0.098510743
-0.29,+0.16,-1.26,0.097808837
-0.14,-0.03,-0.61,0.093536377
+0.05,+0.04,-0.03,0.108856202
+0.12,-0.01,+0.30,0.09274292
+0.28,+0.07,+0.80,0.10067749
+0.46,-0.03,+1.33,0.091186523
+0.50,-0.16,+1.60,0.101104737
+0.31,-0.35,+0.98,0.092742919
+0.12,-0.08,+0.12,0.111572266
-0.27,+0.10,-0.59,0.083496093
-0.45,+0.06,-1.06,0.114471436
-0.57,-0.25,-1.31,0.098602295
-0.36,+0.30,-1.24,0.079864502
-0.23,-0.06,-0.85,0.104217529
+0.10,+0.02,+0.20,0.10571289
+0.24,-0.04,+0.63,0.12789917
+0.49,-0.20,+1.23,0.097564698
+0.59,-0.04,+1.38,0.100952148
+0.49,-0.04,+1.09,0.098327637
+0.34,-0.19,+0.50,0.096008301
+0.12,-0.08,-0.09,0.10369873
-0.17,+0.09,-0.51,0.102386475
-0.28,+0.18,-0.92,0.09286499
-0.36,-0.24,-1.05,0.101745605
-0.34,+0.15,-1.11,0.086669922
-0.29,+0.11,-0.86,0.111724854
-0.08,+0.03,-0.27,0.090179443
+0.09,+0.11,+0.14,0.098571777
+0.38,+0.87,+0.86,0.104766846
+0.48,-0.10,+1.38,0.082824707
+0.47,-0.29,+1.37,0.116729737
+0.48,+0.02,+0.93,0.101135253
+0.20,-0.28,+0.23,0.081726075
-0.12,+0.02,-0.42,0.098114013
-0.21,-0.12,-0.74,0.139312744
-0.31,-0.24,-1.04,0.096191407
-0.45,+0.31,-1.42,0.097717285
-0.29,-0.01,-1.26,0.099273682
-0.08,-0.02,-0.26,0.102661132
+0.09,-0.06,+0.25,0.087615967
+0.32,-0.05,+0.82,0.097869873
+0.55,+0.10,+1.35,0.11795044
+0.52,-0.13,+1.35,0.098571778
+0.36,-0.28,+0.89,0.092315675
+0.23,-0.27,+0.32,0.094207763
-0.08,+0.04,-0.35,0.159820556
-0.23,+0.10,-0.83,0.044342042
-0.33,-0.08,-0.94,0.083129882
-0.32,-0.28,-1.05,0.102783203
-0.25,-0.25,-0.95,0.133453369
-0.07,+0.13,-0.45,0.105529785
+0.03,-0.00,+0.09,0.098602294
+0.26,+0.13,+0.71,0.104705811
+0.47,+0.19,+1.24,0.089294433
+0.47,-0.14,+1.24,0.098266602
+0.22,-0.42,+0.76,0.096954346
+0.15,-0.09,+0.22,0.107177734
+0.02,-0.01,-0.18,0.099060059
-0.15,+0.14,-0.59,0.090789795
-0.29,+0.03,-0.90,0.113128662
-0.67,-0.29,-1.04,0.084320068
-0.33,+0.38,-1.04,0.106750488
-0.11,+0.13,-0.45,0.151245119
-0.05,-0.22,+0.00,0.030670166
+0.21,+0.08,+0.32,0.103668213
+0.43,+0.29,+0.81,0.132598877
+0.46,+0.05,+1.08,0.144866942
+0.37,-0.10,+0.99,0.047485351
+0.27,-0.08,+0.70,0.112091065
+0.17,-0.05,+0.34,0.15335083
+0.03,-0.16,-0.08,0.027557373
-0.24,-0.07,-0.56,0.097503662
-0.37,-0.26,-0.84,0.112976074
-0.44,+0.12,-1.14,0.08959961
-0.56,+0.10,-0.96,0.10369873
-0.28,+0.29,-0.46,0.092254639
-0.03,+0.06,+0.03,0.094390869
+0.12,-0.03,+0.38,0.099700928
+0.28,+0.02,+1.16,0.116271972
+0.41,+0.03,+1.56,0.081451416
+0.08,-0.55,+1.12,0.107208252
+0.16,-0.49,+0.44,0.15197754
+0.10,+0.01,-0.20,0.06930542
-0.12,+0.27,-0.56,0.097137451
-0.31,+0.42,-0.95,0.100830078
-0.54,+0.36,-0.92,0.09841919
-0.65,-0.19,-0.47,0.102966308
-0.61,+0.06,-0.03,0.104309082
-0.37,+0.23,+0.24,0.097961426
+0.06,+0.19,+0.26,0.090667725
+0.57,+0.12,+0.69,0.116394043
+0.68,-0.21,+1.11,0.07937622
+0.61,-0.59,+0.91,0.110229493
+0.68,-0.58,+0.14,0.085266113
+0.53,-0.42,-0.43,0.088989258
+0.27,+0.32,-1.08,0.098358154
-0.00,+0.28,-1.42,0.103118896
-0.07,+0.20,-1.42,0.118530275
-0.06,+0.31,-1.01,0.077941893
-0.08,-0.11,-0.26,0.135650635
-0.01,-0.14,+0.19,0.102600098
+0.11,-0.05,+0.55,0.096069336
+0.31,+0.00,+1.21,0.098052978
+0.42,-0.20,+1.53,0.095581055
+0.40,-0.41,+1.26,0.104553223
+0.26,-0.33,+0.57,0.097290039
+0.06,+0.03,-0.23,0.119689941
-0.17,+0.15,-0.69,0.069213867
-0.19,+0.33,-1.02,0.113708496
-0.44,-0.11,-1.39,0.104187012
-0.44,-0.08,-1.18,0.079833985
-0.08,+0.16,-0.35,0.096405029
-0.00,-0.01,+0.14,0.100311279
+0.17,+0.04,+0.47,0.089965821
+0.41,+0.02,+0.98,0.097381591
+0.50,+0.08,+1.22,0.112976075
+0.46,-0.05,+1.08,0.100555419
+0.38,-0.12,+0.64,0.125793458
+0.20,+0.07,+0.16,0.096710204
-0.02,+0.01,-0.19,0.097778321
-0.17,+0.15,-0.58,0.10269165
-0.25,-0.02,-0.88,0.092254639
-0.37,-0.11,-1.17,0.09765625
-0.25,-0.06,-1.03,0.100585937
-0.15,+0.12,-0.79,0.097198487
-0.05,+0.01,-0.22,0.123504638
+0.05,+0.04,+0.21,0.08178711
